Episode,Reward,Average_Reward,Episode_Length
2502,-145.0,-86.0,0.005
2503,-142.0,-86.0,0.005
2504,-172.0,-86.0,0.005
2505,-113.0,-86.0,0.005
2506,-115.0,-86.0,0.005
2507,-112.0,-86.0,0.005
2508,-149.0,-86.0,0.005
2509,-152.0,-86.0,0.005
2510,-145.0,-86.0,0.005
2511,-142.0,-86.0,0.005
2512,-112.0,-86.0,0.005
2513,-114.0,-86.0,0.005
2514,-114.0,-86.0,0.005
2515,-161.0,-86.0,0.005
2516,-142.0,-86.0,0.005
2517,-114.0,-86.0,0.005
2518,-111.0,-86.0,0.005
2519,-152.0,-86.0,0.005
2520,-144.0,-86.0,0.005
2521,-151.0,-86.0,0.005
2522,-147.0,-86.0,0.005
2523,-151.0,-86.0,0.005
2524,-143.0,-86.0,0.005
2525,-113.0,-86.0,0.005
2526,-86.0,-86.0,0.005
2527,-152.0,-86.0,0.005
2528,-113.0,-86.0,0.005
2529,-113.0,-86.0,0.005
2530,-144.0,-86.0,0.005
2531,-150.0,-86.0,0.005
2532,-154.0,-86.0,0.005
2533,-150.0,-86.0,0.005
2534,-148.0,-86.0,0.005
2535,-143.0,-86.0,0.005
2536,-141.0,-86.0,0.005
2537,-113.0,-86.0,0.005
2538,-147.0,-86.0,0.005
2539,-114.0,-86.0,0.005
2540,-110.0,-86.0,0.005
2541,-113.0,-86.0,0.005
2542,-182.0,-86.0,0.005
2543,-164.0,-86.0,0.005
2544,-144.0,-86.0,0.005
2545,-95.0,-86.0,0.005
2546,-146.0,-86.0,0.005
2547,-94.0,-86.0,0.005
2548,-146.0,-86.0,0.005
2549,-152.0,-86.0,0.005
2550,-145.0,-86.0,0.005
2551,-115.0,-86.0,0.005
2552,-115.0,-86.0,0.005
2553,-169.0,-86.0,0.005
2554,-154.0,-86.0,0.005
2555,-145.0,-86.0,0.005
2556,-111.0,-86.0,0.005
2557,-164.0,-86.0,0.005
2558,-115.0,-86.0,0.005
2559,-174.0,-86.0,0.005
2560,-113.0,-86.0,0.005
2561,-145.0,-86.0,0.005
2562,-116.0,-86.0,0.005
2563,-89.0,-86.0,0.005
2564,-152.0,-86.0,0.005
2565,-143.0,-86.0,0.005
2566,-113.0,-86.0,0.005
2567,-147.0,-86.0,0.005
2568,-112.0,-86.0,0.005
2569,-111.0,-86.0,0.005
2570,-145.0,-86.0,0.005
2571,-154.0,-86.0,0.005
2572,-113.0,-86.0,0.005
2573,-114.0,-86.0,0.005
2574,-114.0,-86.0,0.005
2575,-115.0,-86.0,0.005
2576,-115.0,-86.0,0.005
2577,-112.0,-86.0,0.005
2578,-116.0,-86.0,0.005
2579,-153.0,-86.0,0.005
2580,-112.0,-86.0,0.005
2581,-112.0,-86.0,0.005
2582,-145.0,-86.0,0.005
2583,-145.0,-86.0,0.005
2584,-95.0,-86.0,0.005
2585,-113.0,-86.0,0.005
2586,-115.0,-86.0,0.005
2587,-110.0,-86.0,0.005
2588,-90.0,-86.0,0.005
2589,-115.0,-86.0,0.005
2590,-189.0,-86.0,0.005
2591,-146.0,-86.0,0.005
2592,-115.0,-86.0,0.005
2593,-114.0,-86.0,0.005
2594,-169.0,-86.0,0.005
2595,-99.0,-86.0,0.005
2596,-89.0,-86.0,0.005
2597,-146.0,-86.0,0.005
2598,-151.0,-86.0,0.005
2599,-114.0,-86.0,0.005
2600,-90.0,-86.0,0.005
2601,-148.0,-86.0,0.005
2602,-145.0,-86.0,0.005
2603,-113.0,-86.0,0.005
2604,-150.0,-86.0,0.005
2605,-145.0,-86.0,0.005
2606,-152.0,-86.0,0.005
2607,-149.0,-86.0,0.005
2608,-115.0,-86.0,0.005
2609,-119.0,-86.0,0.005
2610,-147.0,-86.0,0.005
2611,-114.0,-86.0,0.005
2612,-112.0,-86.0,0.005
2613,-150.0,-86.0,0.005
2614,-114.0,-86.0,0.005
2615,-181.0,-86.0,0.005
2616,-146.0,-86.0,0.005
2617,-90.0,-86.0,0.005
2618,-114.0,-86.0,0.005
2619,-115.0,-86.0,0.005
2620,-113.0,-86.0,0.005
2621,-114.0,-86.0,0.005
2622,-143.0,-86.0,0.005
2623,-151.0,-86.0,0.005
2624,-115.0,-86.0,0.005
2625,-115.0,-86.0,0.005
2626,-185.0,-86.0,0.005
2627,-114.0,-86.0,0.005
2628,-153.0,-86.0,0.005
2629,-114.0,-86.0,0.005
2630,-111.0,-86.0,0.005
2631,-152.0,-86.0,0.005
2632,-115.0,-86.0,0.005
2633,-141.0,-86.0,0.005
2634,-145.0,-86.0,0.005
2635,-157.0,-86.0,0.005
2636,-114.0,-86.0,0.005
2637,-112.0,-86.0,0.005
2638,-113.0,-86.0,0.005
2639,-151.0,-86.0,0.005
2640,-146.0,-86.0,0.005
2641,-113.0,-86.0,0.005
2642,-144.0,-86.0,0.005
2643,-156.0,-86.0,0.005
2644,-113.0,-86.0,0.005
2645,-143.0,-86.0,0.005
2646,-144.0,-86.0,0.005
2647,-112.0,-86.0,0.005
2648,-115.0,-86.0,0.005
2649,-171.0,-86.0,0.005
2650,-143.0,-86.0,0.005
2651,-142.0,-86.0,0.005
2652,-117.0,-86.0,0.005
2653,-110.0,-86.0,0.005
2654,-114.0,-86.0,0.005
2655,-180.0,-86.0,0.005
2656,-113.0,-86.0,0.005
2657,-113.0,-86.0,0.005
2658,-152.0,-86.0,0.005
2659,-151.0,-86.0,0.005
2660,-115.0,-86.0,0.005
2661,-148.0,-86.0,0.005
2662,-115.0,-86.0,0.005
2663,-147.0,-86.0,0.005
2664,-111.0,-86.0,0.005
2665,-145.0,-86.0,0.005
2666,-113.0,-86.0,0.005
2667,-116.0,-86.0,0.005
2668,-154.0,-86.0,0.005
2669,-142.0,-86.0,0.005
2670,-196.0,-86.0,0.005
2671,-147.0,-86.0,0.005
2672,-152.0,-86.0,0.005
2673,-146.0,-86.0,0.005
2674,-152.0,-86.0,0.005
2675,-143.0,-86.0,0.005
2676,-142.0,-86.0,0.005
2677,-114.0,-86.0,0.005
2678,-96.0,-86.0,0.005
2679,-152.0,-86.0,0.005
2680,-116.0,-86.0,0.005
2681,-143.0,-86.0,0.005
2682,-116.0,-86.0,0.005
2683,-112.0,-86.0,0.005
2684,-152.0,-86.0,0.005
2685,-112.0,-86.0,0.005
2686,-143.0,-86.0,0.005
2687,-114.0,-86.0,0.005
2688,-115.0,-86.0,0.005
2689,-112.0,-86.0,0.005
2690,-115.0,-86.0,0.005
2691,-147.0,-86.0,0.005
2692,-115.0,-86.0,0.005
2693,-116.0,-86.0,0.005
2694,-113.0,-86.0,0.005
2695,-116.0,-86.0,0.005
2696,-149.0,-86.0,0.005
2697,-113.0,-86.0,0.005
2698,-114.0,-86.0,0.005
2699,-113.0,-86.0,0.005
2700,-114.0,-86.0,0.005
2701,-114.0,-86.0,0.005
2702,-90.0,-86.0,0.005
2703,-113.0,-86.0,0.005
2704,-150.0,-86.0,0.005
2705,-114.0,-86.0,0.005
2706,-113.0,-86.0,0.005
2707,-116.0,-86.0,0.005
2708,-156.0,-86.0,0.005
2709,-114.0,-86.0,0.005
2710,-116.0,-86.0,0.005
2711,-145.0,-86.0,0.005
2712,-154.0,-86.0,0.005
2713,-125.0,-86.0,0.005
2714,-155.0,-86.0,0.005
2715,-156.0,-86.0,0.005
2716,-158.0,-86.0,0.005
2717,-143.0,-86.0,0.005
2718,-145.0,-86.0,0.005
2719,-115.0,-86.0,0.005
2720,-148.0,-86.0,0.005
2721,-115.0,-86.0,0.005
2722,-155.0,-86.0,0.005
2723,-148.0,-86.0,0.005
2724,-149.0,-86.0,0.005
2725,-140.0,-86.0,0.005
2726,-151.0,-86.0,0.005
2727,-144.0,-86.0,0.005
2728,-113.0,-86.0,0.005
2729,-114.0,-86.0,0.005
2730,-118.0,-86.0,0.005
2731,-112.0,-86.0,0.005
2732,-115.0,-86.0,0.005
2733,-152.0,-86.0,0.005
2734,-153.0,-86.0,0.005
2735,-113.0,-86.0,0.005
2736,-146.0,-86.0,0.005
2737,-141.0,-86.0,0.005
2738,-112.0,-86.0,0.005
2739,-112.0,-86.0,0.005
2740,-151.0,-86.0,0.005
2741,-115.0,-86.0,0.005
2742,-148.0,-86.0,0.005
2743,-115.0,-86.0,0.005
2744,-114.0,-86.0,0.005
2745,-110.0,-86.0,0.005
2746,-152.0,-86.0,0.005
2747,-113.0,-86.0,0.005
2748,-111.0,-86.0,0.005
2749,-115.0,-86.0,0.005
2750,-159.0,-86.0,0.005
2751,-85.0,-85.0,0.005
2752,-114.0,-85.0,0.005
2753,-150.0,-85.0,0.005
2754,-113.0,-85.0,0.005
2755,-144.0,-85.0,0.005
2756,-113.0,-85.0,0.005
2757,-89.0,-85.0,0.005
2758,-154.0,-85.0,0.005
2759,-113.0,-85.0,0.005
2760,-112.0,-85.0,0.005
2761,-112.0,-85.0,0.005
2762,-114.0,-85.0,0.005
2763,-111.0,-85.0,0.005
2764,-113.0,-85.0,0.005
2765,-147.0,-85.0,0.005
2766,-112.0,-85.0,0.005
2767,-150.0,-85.0,0.005
2768,-116.0,-85.0,0.005
2769,-115.0,-85.0,0.005
2770,-113.0,-85.0,0.005
2771,-151.0,-85.0,0.005
2772,-93.0,-85.0,0.005
2773,-155.0,-85.0,0.005
2774,-112.0,-85.0,0.005
2775,-113.0,-85.0,0.005
2776,-115.0,-85.0,0.005
2777,-145.0,-85.0,0.005
2778,-149.0,-85.0,0.005
2779,-116.0,-85.0,0.005
2780,-112.0,-85.0,0.005
2781,-143.0,-85.0,0.005
2782,-114.0,-85.0,0.005
2783,-116.0,-85.0,0.005
2784,-152.0,-85.0,0.005
2785,-112.0,-85.0,0.005
2786,-153.0,-85.0,0.005
2787,-152.0,-85.0,0.005
2788,-89.0,-85.0,0.005
2789,-145.0,-85.0,0.005
2790,-114.0,-85.0,0.005
2791,-116.0,-85.0,0.005
2792,-114.0,-85.0,0.005
2793,-149.0,-85.0,0.005
2794,-153.0,-85.0,0.005
2795,-142.0,-85.0,0.005
2796,-112.0,-85.0,0.005
2797,-114.0,-85.0,0.005
2798,-151.0,-85.0,0.005
2799,-112.0,-85.0,0.005
2800,-116.0,-85.0,0.005
2801,-153.0,-85.0,0.005
2802,-115.0,-85.0,0.005
2803,-146.0,-85.0,0.005
2804,-115.0,-85.0,0.005
2805,-150.0,-85.0,0.005
2806,-115.0,-85.0,0.005
2807,-113.0,-85.0,0.005
2808,-93.0,-85.0,0.005
2809,-158.0,-85.0,0.005
2810,-115.0,-85.0,0.005
2811,-113.0,-85.0,0.005
2812,-150.0,-85.0,0.005
2813,-113.0,-85.0,0.005
2814,-149.0,-85.0,0.005
2815,-113.0,-85.0,0.005
2816,-147.0,-85.0,0.005
2817,-148.0,-85.0,0.005
2818,-111.0,-85.0,0.005
2819,-151.0,-85.0,0.005
2820,-151.0,-85.0,0.005
2821,-154.0,-85.0,0.005
2822,-121.0,-85.0,0.005
2823,-147.0,-85.0,0.005
2824,-168.0,-85.0,0.005
2825,-146.0,-85.0,0.005
2826,-86.0,-85.0,0.005
2827,-149.0,-85.0,0.005
2828,-114.0,-85.0,0.005
2829,-93.0,-85.0,0.005
2830,-115.0,-85.0,0.005
2831,-109.0,-85.0,0.005
2832,-114.0,-85.0,0.005
2833,-116.0,-85.0,0.005
2834,-112.0,-85.0,0.005
2835,-143.0,-85.0,0.005
2836,-151.0,-85.0,0.005
2837,-115.0,-85.0,0.005
2838,-111.0,-85.0,0.005
2839,-113.0,-85.0,0.005
2840,-154.0,-85.0,0.005
2841,-149.0,-85.0,0.005
2842,-148.0,-85.0,0.005
2843,-112.0,-85.0,0.005
2844,-150.0,-85.0,0.005
2845,-114.0,-85.0,0.005
2846,-114.0,-85.0,0.005
2847,-112.0,-85.0,0.005
2848,-113.0,-85.0,0.005
2849,-146.0,-85.0,0.005
2850,-143.0,-85.0,0.005
2851,-145.0,-85.0,0.005
2852,-113.0,-85.0,0.005
2853,-115.0,-85.0,0.005
2854,-144.0,-85.0,0.005
2855,-115.0,-85.0,0.005
2856,-115.0,-85.0,0.005
2857,-86.0,-85.0,0.005
2858,-160.0,-85.0,0.005
2859,-144.0,-85.0,0.005
2860,-113.0,-85.0,0.005
2861,-113.0,-85.0,0.005
2862,-144.0,-85.0,0.005
2863,-143.0,-85.0,0.005
2864,-87.0,-85.0,0.005
2865,-114.0,-85.0,0.005
2866,-115.0,-85.0,0.005
2867,-116.0,-85.0,0.005
2868,-151.0,-85.0,0.005
2869,-113.0,-85.0,0.005
2870,-115.0,-85.0,0.005
2871,-87.0,-85.0,0.005
2872,-113.0,-85.0,0.005
2873,-118.0,-85.0,0.005
2874,-160.0,-85.0,0.005
2875,-113.0,-85.0,0.005
2876,-143.0,-85.0,0.005
2877,-113.0,-85.0,0.005
2878,-115.0,-85.0,0.005
2879,-153.0,-85.0,0.005
2880,-116.0,-85.0,0.005
2881,-154.0,-85.0,0.005
2882,-114.0,-85.0,0.005
2883,-146.0,-85.0,0.005
2884,-113.0,-85.0,0.005
2885,-152.0,-85.0,0.005
2886,-111.0,-85.0,0.005
2887,-143.0,-85.0,0.005
2888,-89.0,-85.0,0.005
2889,-113.0,-85.0,0.005
2890,-155.0,-85.0,0.005
2891,-118.0,-85.0,0.005
2892,-115.0,-85.0,0.005
2893,-111.0,-85.0,0.005
2894,-115.0,-85.0,0.005
2895,-145.0,-85.0,0.005
2896,-144.0,-85.0,0.005
2897,-113.0,-85.0,0.005
2898,-149.0,-85.0,0.005
2899,-148.0,-85.0,0.005
2900,-145.0,-85.0,0.005
2901,-89.0,-85.0,0.005
2902,-146.0,-85.0,0.005
2903,-150.0,-85.0,0.005
2904,-150.0,-85.0,0.005
2905,-114.0,-85.0,0.005
2906,-149.0,-85.0,0.005
2907,-148.0,-85.0,0.005
2908,-158.0,-85.0,0.005
2909,-153.0,-85.0,0.005
2910,-162.0,-85.0,0.005
2911,-112.0,-85.0,0.005
2912,-163.0,-85.0,0.005
2913,-116.0,-85.0,0.005
2914,-111.0,-85.0,0.005
2915,-150.0,-85.0,0.005
2916,-115.0,-85.0,0.005
2917,-113.0,-85.0,0.005
2918,-164.0,-85.0,0.005
2919,-143.0,-85.0,0.005
2920,-113.0,-85.0,0.005
2921,-142.0,-85.0,0.005
2922,-114.0,-85.0,0.005
2923,-114.0,-85.0,0.005
2924,-114.0,-85.0,0.005
2925,-114.0,-85.0,0.005
2926,-115.0,-85.0,0.005
2927,-157.0,-85.0,0.005
2928,-114.0,-85.0,0.005
2929,-114.0,-85.0,0.005
2930,-114.0,-85.0,0.005
2931,-143.0,-85.0,0.005
2932,-113.0,-85.0,0.005
2933,-113.0,-85.0,0.005
2934,-147.0,-85.0,0.005
2935,-115.0,-85.0,0.005
2936,-148.0,-85.0,0.005
2937,-114.0,-85.0,0.005
2938,-146.0,-85.0,0.005
2939,-150.0,-85.0,0.005
2940,-154.0,-85.0,0.005
2941,-114.0,-85.0,0.005
2942,-111.0,-85.0,0.005
2943,-113.0,-85.0,0.005
2944,-114.0,-85.0,0.005
2945,-114.0,-85.0,0.005
2946,-113.0,-85.0,0.005
2947,-115.0,-85.0,0.005
2948,-95.0,-85.0,0.005
2949,-143.0,-85.0,0.005
2950,-86.0,-85.0,0.005
2951,-152.0,-85.0,0.005
2952,-178.0,-85.0,0.005
2953,-156.0,-85.0,0.005
2954,-114.0,-85.0,0.005
2955,-166.0,-85.0,0.005
2956,-115.0,-85.0,0.005
2957,-144.0,-85.0,0.005
2958,-113.0,-85.0,0.005
2959,-116.0,-85.0,0.005
2960,-150.0,-85.0,0.005
2961,-112.0,-85.0,0.005
2962,-116.0,-85.0,0.005
2963,-87.0,-85.0,0.005
2964,-85.0,-85.0,0.005
2965,-152.0,-85.0,0.005
2966,-114.0,-85.0,0.005
2967,-142.0,-85.0,0.005
2968,-148.0,-85.0,0.005
2969,-113.0,-85.0,0.005
2970,-112.0,-85.0,0.005
2971,-144.0,-85.0,0.005
2972,-112.0,-85.0,0.005
2973,-114.0,-85.0,0.005
2974,-114.0,-85.0,0.005
2975,-114.0,-85.0,0.005
2976,-148.0,-85.0,0.005
2977,-148.0,-85.0,0.005
2978,-143.0,-85.0,0.005
2979,-141.0,-85.0,0.005
2980,-114.0,-85.0,0.005
2981,-115.0,-85.0,0.005
2982,-113.0,-85.0,0.005
2983,-169.0,-85.0,0.005
2984,-114.0,-85.0,0.005
2985,-169.0,-85.0,0.005
2986,-93.0,-85.0,0.005
2987,-114.0,-85.0,0.005
2988,-151.0,-85.0,0.005
2989,-150.0,-85.0,0.005
2990,-153.0,-85.0,0.005
2991,-154.0,-85.0,0.005
2992,-115.0,-85.0,0.005
2993,-113.0,-85.0,0.005
2994,-114.0,-85.0,0.005
2995,-177.0,-85.0,0.005
2996,-114.0,-85.0,0.005
2997,-154.0,-85.0,0.005
2998,-145.0,-85.0,0.005
2999,-146.0,-85.0,0.005
3000,-115.0,-85.0,0.005
3001,-151.0,-85.0,0.005
3002,-114.0,-85.0,0.005
3003,-114.0,-85.0,0.005
3004,-150.0,-85.0,0.005
3005,-112.0,-85.0,0.005
3006,-153.0,-85.0,0.005
3007,-113.0,-85.0,0.005
3008,-167.0,-85.0,0.005
3009,-86.0,-85.0,0.005
3010,-113.0,-85.0,0.005
3011,-114.0,-85.0,0.005
3012,-156.0,-85.0,0.005
3013,-141.0,-85.0,0.005
3014,-114.0,-85.0,0.005
3015,-155.0,-85.0,0.005
3016,-152.0,-85.0,0.005
3017,-113.0,-85.0,0.005
3018,-112.0,-85.0,0.005
3019,-111.0,-85.0,0.005
3020,-112.0,-85.0,0.005
3021,-150.0,-85.0,0.005
3022,-118.0,-85.0,0.005
3023,-114.0,-85.0,0.005
3024,-115.0,-85.0,0.005
3025,-113.0,-85.0,0.005
3026,-113.0,-85.0,0.005
3027,-114.0,-85.0,0.005
3028,-114.0,-85.0,0.005
3029,-115.0,-85.0,0.005
3030,-234.0,-85.0,0.005
3031,-146.0,-85.0,0.005
3032,-114.0,-85.0,0.005
3033,-114.0,-85.0,0.005
3034,-112.0,-85.0,0.005
3035,-115.0,-85.0,0.005
3036,-113.0,-85.0,0.005
3037,-115.0,-85.0,0.005
3038,-153.0,-85.0,0.005
3039,-114.0,-85.0,0.005
3040,-146.0,-85.0,0.005
3041,-114.0,-85.0,0.005
3042,-151.0,-85.0,0.005
3043,-113.0,-85.0,0.005
3044,-113.0,-85.0,0.005
3045,-151.0,-85.0,0.005
3046,-147.0,-85.0,0.005
3047,-114.0,-85.0,0.005
3048,-90.0,-85.0,0.005
3049,-116.0,-85.0,0.005
3050,-167.0,-85.0,0.005
3051,-115.0,-85.0,0.005
3052,-115.0,-85.0,0.005
3053,-114.0,-85.0,0.005
3054,-112.0,-85.0,0.005
3055,-144.0,-85.0,0.005
3056,-166.0,-85.0,0.005
3057,-115.0,-85.0,0.005
3058,-115.0,-85.0,0.005
3059,-155.0,-85.0,0.005
3060,-155.0,-85.0,0.005
3061,-113.0,-85.0,0.005
3062,-151.0,-85.0,0.005
3063,-153.0,-85.0,0.005
3064,-150.0,-85.0,0.005
3065,-148.0,-85.0,0.005
3066,-94.0,-85.0,0.005
3067,-116.0,-85.0,0.005
3068,-154.0,-85.0,0.005
3069,-111.0,-85.0,0.005
3070,-114.0,-85.0,0.005
3071,-113.0,-85.0,0.005
3072,-114.0,-85.0,0.005
3073,-87.0,-85.0,0.005
3074,-116.0,-85.0,0.005
3075,-155.0,-85.0,0.005
3076,-146.0,-85.0,0.005
3077,-159.0,-85.0,0.005
3078,-114.0,-85.0,0.005
3079,-113.0,-85.0,0.005
3080,-113.0,-85.0,0.005
3081,-153.0,-85.0,0.005
3082,-116.0,-85.0,0.005
3083,-154.0,-85.0,0.005
3084,-114.0,-85.0,0.005
3085,-144.0,-85.0,0.005
3086,-113.0,-85.0,0.005
3087,-140.0,-85.0,0.005
3088,-115.0,-85.0,0.005
3089,-114.0,-85.0,0.005
3090,-113.0,-85.0,0.005
3091,-115.0,-85.0,0.005
3092,-112.0,-85.0,0.005
3093,-97.0,-85.0,0.005
3094,-115.0,-85.0,0.005
3095,-91.0,-85.0,0.005
3096,-114.0,-85.0,0.005
3097,-116.0,-85.0,0.005
3098,-112.0,-85.0,0.005
3099,-94.0,-85.0,0.005
3100,-144.0,-85.0,0.005
3101,-145.0,-85.0,0.005
3102,-113.0,-85.0,0.005
3103,-162.0,-85.0,0.005
3104,-159.0,-85.0,0.005
3105,-113.0,-85.0,0.005
3106,-114.0,-85.0,0.005
3107,-112.0,-85.0,0.005
3108,-114.0,-85.0,0.005
3109,-114.0,-85.0,0.005
3110,-114.0,-85.0,0.005
3111,-114.0,-85.0,0.005
3112,-115.0,-85.0,0.005
3113,-114.0,-85.0,0.005
3114,-115.0,-85.0,0.005
3115,-149.0,-85.0,0.005
3116,-152.0,-85.0,0.005
3117,-114.0,-85.0,0.005
3118,-115.0,-85.0,0.005
3119,-154.0,-85.0,0.005
3120,-145.0,-85.0,0.005
3121,-111.0,-85.0,0.005
3122,-148.0,-85.0,0.005
3123,-153.0,-85.0,0.005
3124,-144.0,-85.0,0.005
3125,-149.0,-85.0,0.005
3126,-149.0,-85.0,0.005
3127,-115.0,-85.0,0.005
3128,-113.0,-85.0,0.005
3129,-114.0,-85.0,0.005
3130,-114.0,-85.0,0.005
3131,-116.0,-85.0,0.005
3132,-160.0,-85.0,0.005
3133,-142.0,-85.0,0.005
3134,-147.0,-85.0,0.005
3135,-85.0,-85.0,0.005
3136,-115.0,-85.0,0.005
3137,-114.0,-85.0,0.005
3138,-115.0,-85.0,0.005
3139,-115.0,-85.0,0.005
3140,-160.0,-85.0,0.005
3141,-86.0,-85.0,0.005
3142,-114.0,-85.0,0.005
3143,-115.0,-85.0,0.005
3144,-115.0,-85.0,0.005
3145,-150.0,-85.0,0.005
3146,-87.0,-85.0,0.005
3147,-157.0,-85.0,0.005
3148,-114.0,-85.0,0.005
3149,-148.0,-85.0,0.005
3150,-113.0,-85.0,0.005
3151,-116.0,-85.0,0.005
3152,-149.0,-85.0,0.005
3153,-152.0,-85.0,0.005
3154,-112.0,-85.0,0.005
3155,-148.0,-85.0,0.005
3156,-113.0,-85.0,0.005
3157,-152.0,-85.0,0.005
3158,-115.0,-85.0,0.005
3159,-111.0,-85.0,0.005
3160,-149.0,-85.0,0.005
3161,-147.0,-85.0,0.005
3162,-113.0,-85.0,0.005
3163,-115.0,-85.0,0.005
3164,-155.0,-85.0,0.005
3165,-116.0,-85.0,0.005
3166,-89.0,-85.0,0.005
3167,-115.0,-85.0,0.005
3168,-111.0,-85.0,0.005
3169,-148.0,-85.0,0.005
3170,-154.0,-85.0,0.005
3171,-115.0,-85.0,0.005
3172,-148.0,-85.0,0.005
3173,-115.0,-85.0,0.005
3174,-115.0,-85.0,0.005
3175,-166.0,-85.0,0.005
3176,-112.0,-85.0,0.005
3177,-141.0,-85.0,0.005
3178,-155.0,-85.0,0.005
3179,-150.0,-85.0,0.005
3180,-157.0,-85.0,0.005
3181,-116.0,-85.0,0.005
3182,-148.0,-85.0,0.005
3183,-117.0,-85.0,0.005
3184,-112.0,-85.0,0.005
3185,-113.0,-85.0,0.005
3186,-149.0,-85.0,0.005
3187,-111.0,-85.0,0.005
3188,-153.0,-85.0,0.005
3189,-143.0,-85.0,0.005
3190,-144.0,-85.0,0.005
3191,-149.0,-85.0,0.005
3192,-150.0,-85.0,0.005
3193,-112.0,-85.0,0.005
3194,-112.0,-85.0,0.005
3195,-114.0,-85.0,0.005
3196,-159.0,-85.0,0.005
3197,-116.0,-85.0,0.005
3198,-116.0,-85.0,0.005
3199,-113.0,-85.0,0.005
3200,-149.0,-85.0,0.005
3201,-149.0,-85.0,0.005
3202,-114.0,-85.0,0.005
3203,-146.0,-85.0,0.005
3204,-88.0,-85.0,0.005
3205,-117.0,-85.0,0.005
3206,-148.0,-85.0,0.005
3207,-112.0,-85.0,0.005
3208,-88.0,-85.0,0.005
3209,-114.0,-85.0,0.005
3210,-86.0,-85.0,0.005
3211,-113.0,-85.0,0.005
3212,-116.0,-85.0,0.005
3213,-116.0,-85.0,0.005
3214,-114.0,-85.0,0.005
3215,-164.0,-85.0,0.005
3216,-112.0,-85.0,0.005
3217,-114.0,-85.0,0.005
3218,-149.0,-85.0,0.005
3219,-115.0,-85.0,0.005
3220,-114.0,-85.0,0.005
3221,-148.0,-85.0,0.005
3222,-111.0,-85.0,0.005
3223,-113.0,-85.0,0.005
3224,-142.0,-85.0,0.005
3225,-149.0,-85.0,0.005
3226,-114.0,-85.0,0.005
3227,-113.0,-85.0,0.005
3228,-149.0,-85.0,0.005
3229,-116.0,-85.0,0.005
3230,-139.0,-85.0,0.005
3231,-114.0,-85.0,0.005
3232,-113.0,-85.0,0.005
3233,-151.0,-85.0,0.005
3234,-144.0,-85.0,0.005
3235,-114.0,-85.0,0.005
3236,-113.0,-85.0,0.005
3237,-154.0,-85.0,0.005
3238,-115.0,-85.0,0.005
3239,-114.0,-85.0,0.005
3240,-113.0,-85.0,0.005
3241,-116.0,-85.0,0.005
3242,-150.0,-85.0,0.005
3243,-146.0,-85.0,0.005
3244,-151.0,-85.0,0.005
3245,-149.0,-85.0,0.005
3246,-117.0,-85.0,0.005
3247,-115.0,-85.0,0.005
3248,-151.0,-85.0,0.005
3249,-141.0,-85.0,0.005
3250,-97.0,-85.0,0.005
3251,-117.0,-85.0,0.005
3252,-112.0,-85.0,0.005
3253,-114.0,-85.0,0.005
3254,-145.0,-85.0,0.005
3255,-158.0,-85.0,0.005
3256,-151.0,-85.0,0.005
3257,-155.0,-85.0,0.005
3258,-121.0,-85.0,0.005
3259,-114.0,-85.0,0.005
3260,-113.0,-85.0,0.005
3261,-115.0,-85.0,0.005
3262,-112.0,-85.0,0.005
3263,-155.0,-85.0,0.005
3264,-152.0,-85.0,0.005
3265,-113.0,-85.0,0.005
3266,-155.0,-85.0,0.005
3267,-112.0,-85.0,0.005
3268,-114.0,-85.0,0.005
3269,-112.0,-85.0,0.005
3270,-112.0,-85.0,0.005
3271,-141.0,-85.0,0.005
3272,-150.0,-85.0,0.005
3273,-112.0,-85.0,0.005
3274,-142.0,-85.0,0.005
3275,-112.0,-85.0,0.005
3276,-114.0,-85.0,0.005
3277,-113.0,-85.0,0.005
3278,-149.0,-85.0,0.005
3279,-116.0,-85.0,0.005
3280,-151.0,-85.0,0.005
3281,-112.0,-85.0,0.005
3282,-112.0,-85.0,0.005
3283,-113.0,-85.0,0.005
3284,-149.0,-85.0,0.005
3285,-139.0,-85.0,0.005
3286,-119.0,-85.0,0.005
3287,-112.0,-85.0,0.005
3288,-111.0,-85.0,0.005
3289,-149.0,-85.0,0.005
3290,-146.0,-85.0,0.005
3291,-157.0,-85.0,0.005
3292,-148.0,-85.0,0.005
3293,-115.0,-85.0,0.005
3294,-113.0,-85.0,0.005
3295,-114.0,-85.0,0.005
3296,-114.0,-85.0,0.005
3297,-181.0,-85.0,0.005
3298,-112.0,-85.0,0.005
3299,-152.0,-85.0,0.005
3300,-149.0,-85.0,0.005
3301,-112.0,-85.0,0.005
3302,-128.0,-85.0,0.005
3303,-143.0,-85.0,0.005
3304,-152.0,-85.0,0.005
3305,-148.0,-85.0,0.005
3306,-141.0,-85.0,0.005
3307,-116.0,-85.0,0.005
3308,-116.0,-85.0,0.005
3309,-143.0,-85.0,0.005
3310,-147.0,-85.0,0.005
3311,-146.0,-85.0,0.005
3312,-147.0,-85.0,0.005
3313,-89.0,-85.0,0.005
3314,-149.0,-85.0,0.005
3315,-153.0,-85.0,0.005
3316,-120.0,-85.0,0.005
3317,-154.0,-85.0,0.005
3318,-190.0,-85.0,0.005
3319,-148.0,-85.0,0.005
3320,-116.0,-85.0,0.005
3321,-139.0,-85.0,0.005
3322,-143.0,-85.0,0.005
3323,-115.0,-85.0,0.005
