Episode,Reward,Average_Reward,Episode_Length
15451,-146.0,-84.0,0.005
15452,-132.0,-84.0,0.005
15453,-133.0,-84.0,0.005
15454,-147.0,-84.0,0.005
15455,-138.0,-84.0,0.005
15456,-146.0,-84.0,0.005
15457,-168.0,-84.0,0.005
15458,-145.0,-84.0,0.005
15459,-158.0,-84.0,0.005
15460,-146.0,-84.0,0.005
15461,-144.0,-84.0,0.005
15462,-150.0,-84.0,0.005
15463,-133.0,-84.0,0.005
15464,-147.0,-84.0,0.005
15465,-133.0,-84.0,0.005
15466,-132.0,-84.0,0.005
15467,-146.0,-84.0,0.005
15468,-153.0,-84.0,0.005
15469,-139.0,-84.0,0.005
15470,-132.0,-84.0,0.005
15471,-145.0,-84.0,0.005
15472,-145.0,-84.0,0.005
15473,-147.0,-84.0,0.005
15474,-146.0,-84.0,0.005
15475,-133.0,-84.0,0.005
15476,-144.0,-84.0,0.005
15477,-139.0,-84.0,0.005
15478,-146.0,-84.0,0.005
15479,-159.0,-84.0,0.005
15480,-159.0,-84.0,0.005
15481,-133.0,-84.0,0.005
15482,-163.0,-84.0,0.005
15483,-142.0,-84.0,0.005
15484,-137.0,-84.0,0.005
15485,-160.0,-84.0,0.005
15486,-162.0,-84.0,0.005
15487,-151.0,-84.0,0.005
15488,-142.0,-84.0,0.005
15489,-147.0,-84.0,0.005
15490,-146.0,-84.0,0.005
15491,-145.0,-84.0,0.005
15492,-159.0,-84.0,0.005
15493,-133.0,-84.0,0.005
15494,-158.0,-84.0,0.005
15495,-146.0,-84.0,0.005
15496,-132.0,-84.0,0.005
15497,-143.0,-84.0,0.005
15498,-159.0,-84.0,0.005
15499,-149.0,-84.0,0.005
15500,-146.0,-84.0,0.005
15501,-150.0,-84.0,0.005
15502,-138.0,-84.0,0.005
15503,-144.0,-84.0,0.005
15504,-146.0,-84.0,0.005
15505,-134.0,-84.0,0.005
15506,-144.0,-84.0,0.005
15507,-147.0,-84.0,0.005
15508,-145.0,-84.0,0.005
15509,-147.0,-84.0,0.005
15510,-87.0,-84.0,0.005
15511,-150.0,-84.0,0.005
15512,-150.0,-84.0,0.005
15513,-133.0,-84.0,0.005
15514,-146.0,-84.0,0.005
15515,-146.0,-84.0,0.005
15516,-146.0,-84.0,0.005
15517,-145.0,-84.0,0.005
15518,-133.0,-84.0,0.005
15519,-134.0,-84.0,0.005
15520,-132.0,-84.0,0.005
15521,-148.0,-84.0,0.005
15522,-159.0,-84.0,0.005
15523,-151.0,-84.0,0.005
15524,-145.0,-84.0,0.005
15525,-146.0,-84.0,0.005
15526,-161.0,-84.0,0.005
15527,-139.0,-84.0,0.005
15528,-131.0,-84.0,0.005
15529,-150.0,-84.0,0.005
15530,-131.0,-84.0,0.005
15531,-157.0,-84.0,0.005
15532,-131.0,-84.0,0.005
15533,-134.0,-84.0,0.005
15534,-131.0,-84.0,0.005
15535,-144.0,-84.0,0.005
15536,-139.0,-84.0,0.005
15537,-142.0,-84.0,0.005
15538,-144.0,-84.0,0.005
15539,-150.0,-84.0,0.005
15540,-146.0,-84.0,0.005
15541,-144.0,-84.0,0.005
15542,-134.0,-84.0,0.005
15543,-147.0,-84.0,0.005
15544,-133.0,-84.0,0.005
15545,-142.0,-84.0,0.005
15546,-145.0,-84.0,0.005
15547,-146.0,-84.0,0.005
15548,-139.0,-84.0,0.005
15549,-133.0,-84.0,0.005
15550,-160.0,-84.0,0.005
15551,-140.0,-84.0,0.005
15552,-158.0,-84.0,0.005
15553,-131.0,-84.0,0.005
15554,-141.0,-84.0,0.005
15555,-142.0,-84.0,0.005
15556,-145.0,-84.0,0.005
15557,-145.0,-84.0,0.005
15558,-145.0,-84.0,0.005
15559,-142.0,-84.0,0.005
15560,-148.0,-84.0,0.005
15561,-141.0,-84.0,0.005
15562,-147.0,-84.0,0.005
15563,-86.0,-84.0,0.005
15564,-141.0,-84.0,0.005
15565,-149.0,-84.0,0.005
15566,-149.0,-84.0,0.005
15567,-157.0,-84.0,0.005
15568,-143.0,-84.0,0.005
15569,-143.0,-84.0,0.005
15570,-160.0,-84.0,0.005
15571,-159.0,-84.0,0.005
15572,-132.0,-84.0,0.005
15573,-164.0,-84.0,0.005
15574,-152.0,-84.0,0.005
15575,-132.0,-84.0,0.005
15576,-141.0,-84.0,0.005
15577,-163.0,-84.0,0.005
15578,-133.0,-84.0,0.005
15579,-148.0,-84.0,0.005
15580,-143.0,-84.0,0.005
15581,-159.0,-84.0,0.005
15582,-142.0,-84.0,0.005
15583,-144.0,-84.0,0.005
15584,-142.0,-84.0,0.005
15585,-142.0,-84.0,0.005
15586,-133.0,-84.0,0.005
15587,-142.0,-84.0,0.005
15588,-140.0,-84.0,0.005
15589,-142.0,-84.0,0.005
15590,-142.0,-84.0,0.005
15591,-145.0,-84.0,0.005
15592,-93.0,-84.0,0.005
15593,-160.0,-84.0,0.005
15594,-159.0,-84.0,0.005
15595,-151.0,-84.0,0.005
15596,-132.0,-84.0,0.005
15597,-133.0,-84.0,0.005
15598,-150.0,-84.0,0.005
15599,-160.0,-84.0,0.005
15600,-145.0,-84.0,0.005
15601,-143.0,-84.0,0.005
15602,-158.0,-84.0,0.005
15603,-133.0,-84.0,0.005
15604,-158.0,-84.0,0.005
15605,-150.0,-84.0,0.005
15606,-143.0,-84.0,0.005
15607,-164.0,-84.0,0.005
15608,-151.0,-84.0,0.005
15609,-132.0,-84.0,0.005
15610,-131.0,-84.0,0.005
15611,-141.0,-84.0,0.005
15612,-146.0,-84.0,0.005
15613,-140.0,-84.0,0.005
15614,-142.0,-84.0,0.005
15615,-157.0,-84.0,0.005
15616,-145.0,-84.0,0.005
15617,-134.0,-84.0,0.005
15618,-133.0,-84.0,0.005
15619,-140.0,-84.0,0.005
15620,-144.0,-84.0,0.005
15621,-89.0,-84.0,0.005
15622,-144.0,-84.0,0.005
15623,-85.0,-84.0,0.005
15624,-135.0,-84.0,0.005
15625,-140.0,-84.0,0.005
15626,-132.0,-84.0,0.005
15627,-142.0,-84.0,0.005
15628,-144.0,-84.0,0.005
15629,-141.0,-84.0,0.005
15630,-140.0,-84.0,0.005
15631,-133.0,-84.0,0.005
15632,-149.0,-84.0,0.005
15633,-139.0,-84.0,0.005
15634,-140.0,-84.0,0.005
15635,-140.0,-84.0,0.005
15636,-139.0,-84.0,0.005
15637,-152.0,-84.0,0.005
15638,-132.0,-84.0,0.005
15639,-148.0,-84.0,0.005
15640,-141.0,-84.0,0.005
15641,-151.0,-84.0,0.005
15642,-144.0,-84.0,0.005
15643,-132.0,-84.0,0.005
15644,-142.0,-84.0,0.005
15645,-141.0,-84.0,0.005
15646,-137.0,-84.0,0.005
15647,-142.0,-84.0,0.005
15648,-140.0,-84.0,0.005
15649,-133.0,-84.0,0.005
15650,-158.0,-84.0,0.005
15651,-157.0,-84.0,0.005
15652,-133.0,-84.0,0.005
15653,-135.0,-84.0,0.005
15654,-159.0,-84.0,0.005
15655,-146.0,-84.0,0.005
15656,-149.0,-84.0,0.005
15657,-133.0,-84.0,0.005
15658,-144.0,-84.0,0.005
15659,-150.0,-84.0,0.005
15660,-152.0,-84.0,0.005
15661,-132.0,-84.0,0.005
15662,-140.0,-84.0,0.005
15663,-159.0,-84.0,0.005
15664,-132.0,-84.0,0.005
15665,-133.0,-84.0,0.005
15666,-146.0,-84.0,0.005
15667,-132.0,-84.0,0.005
15668,-142.0,-84.0,0.005
15669,-140.0,-84.0,0.005
15670,-132.0,-84.0,0.005
15671,-135.0,-84.0,0.005
15672,-141.0,-84.0,0.005
15673,-157.0,-84.0,0.005
15674,-145.0,-84.0,0.005
15675,-133.0,-84.0,0.005
15676,-143.0,-84.0,0.005
15677,-160.0,-84.0,0.005
15678,-142.0,-84.0,0.005
15679,-139.0,-84.0,0.005
15680,-141.0,-84.0,0.005
15681,-158.0,-84.0,0.005
15682,-131.0,-84.0,0.005
15683,-132.0,-84.0,0.005
15684,-153.0,-84.0,0.005
15685,-149.0,-84.0,0.005
15686,-161.0,-84.0,0.005
15687,-173.0,-84.0,0.005
15688,-142.0,-84.0,0.005
15689,-134.0,-84.0,0.005
15690,-141.0,-84.0,0.005
15691,-141.0,-84.0,0.005
15692,-157.0,-84.0,0.005
15693,-140.0,-84.0,0.005
15694,-134.0,-84.0,0.005
15695,-140.0,-84.0,0.005
15696,-142.0,-84.0,0.005
15697,-147.0,-84.0,0.005
15698,-142.0,-84.0,0.005
15699,-139.0,-84.0,0.005
15700,-141.0,-84.0,0.005
15701,-146.0,-84.0,0.005
15702,-159.0,-84.0,0.005
15703,-144.0,-84.0,0.005
15704,-160.0,-84.0,0.005
15705,-163.0,-84.0,0.005
15706,-142.0,-84.0,0.005
15707,-149.0,-84.0,0.005
15708,-144.0,-84.0,0.005
15709,-132.0,-84.0,0.005
15710,-159.0,-84.0,0.005
15711,-161.0,-84.0,0.005
15712,-142.0,-84.0,0.005
15713,-134.0,-84.0,0.005
15714,-147.0,-84.0,0.005
15715,-134.0,-84.0,0.005
15716,-152.0,-84.0,0.005
15717,-160.0,-84.0,0.005
15718,-133.0,-84.0,0.005
15719,-141.0,-84.0,0.005
15720,-150.0,-84.0,0.005
15721,-141.0,-84.0,0.005
15722,-158.0,-84.0,0.005
15723,-131.0,-84.0,0.005
15724,-137.0,-84.0,0.005
15725,-136.0,-84.0,0.005
15726,-140.0,-84.0,0.005
15727,-133.0,-84.0,0.005
15728,-148.0,-84.0,0.005
15729,-133.0,-84.0,0.005
15730,-149.0,-84.0,0.005
15731,-158.0,-84.0,0.005
15732,-157.0,-84.0,0.005
15733,-133.0,-84.0,0.005
15734,-89.0,-84.0,0.005
15735,-147.0,-84.0,0.005
15736,-142.0,-84.0,0.005
15737,-158.0,-84.0,0.005
15738,-140.0,-84.0,0.005
15739,-142.0,-84.0,0.005
15740,-148.0,-84.0,0.005
15741,-160.0,-84.0,0.005
15742,-157.0,-84.0,0.005
15743,-141.0,-84.0,0.005
15744,-133.0,-84.0,0.005
15745,-140.0,-84.0,0.005
15746,-132.0,-84.0,0.005
15747,-142.0,-84.0,0.005
15748,-141.0,-84.0,0.005
15749,-141.0,-84.0,0.005
15750,-135.0,-84.0,0.005
15751,-139.0,-84.0,0.005
15752,-88.0,-84.0,0.005
15753,-149.0,-84.0,0.005
15754,-140.0,-84.0,0.005
15755,-154.0,-84.0,0.005
15756,-132.0,-84.0,0.005
15757,-147.0,-84.0,0.005
15758,-141.0,-84.0,0.005
15759,-133.0,-84.0,0.005
15760,-140.0,-84.0,0.005
15761,-150.0,-84.0,0.005
15762,-141.0,-84.0,0.005
15763,-140.0,-84.0,0.005
15764,-136.0,-84.0,0.005
15765,-140.0,-84.0,0.005
15766,-131.0,-84.0,0.005
15767,-145.0,-84.0,0.005
15768,-141.0,-84.0,0.005
15769,-148.0,-84.0,0.005
15770,-133.0,-84.0,0.005
15771,-151.0,-84.0,0.005
15772,-144.0,-84.0,0.005
15773,-142.0,-84.0,0.005
15774,-141.0,-84.0,0.005
15775,-141.0,-84.0,0.005
15776,-141.0,-84.0,0.005
15777,-158.0,-84.0,0.005
15778,-133.0,-84.0,0.005
15779,-162.0,-84.0,0.005
15780,-135.0,-84.0,0.005
15781,-134.0,-84.0,0.005
15782,-132.0,-84.0,0.005
15783,-145.0,-84.0,0.005
15784,-87.0,-84.0,0.005
15785,-141.0,-84.0,0.005
15786,-141.0,-84.0,0.005
15787,-142.0,-84.0,0.005
15788,-150.0,-84.0,0.005
15789,-141.0,-84.0,0.005
15790,-137.0,-84.0,0.005
15791,-88.0,-84.0,0.005
15792,-140.0,-84.0,0.005
15793,-142.0,-84.0,0.005
15794,-142.0,-84.0,0.005
15795,-141.0,-84.0,0.005
15796,-142.0,-84.0,0.005
15797,-133.0,-84.0,0.005
15798,-144.0,-84.0,0.005
15799,-165.0,-84.0,0.005
15800,-133.0,-84.0,0.005
15801,-132.0,-84.0,0.005
15802,-132.0,-84.0,0.005
15803,-144.0,-84.0,0.005
15804,-161.0,-84.0,0.005
15805,-133.0,-84.0,0.005
15806,-135.0,-84.0,0.005
15807,-151.0,-84.0,0.005
15808,-141.0,-84.0,0.005
15809,-134.0,-84.0,0.005
15810,-150.0,-84.0,0.005
15811,-149.0,-84.0,0.005
15812,-142.0,-84.0,0.005
15813,-141.0,-84.0,0.005
15814,-151.0,-84.0,0.005
15815,-146.0,-84.0,0.005
15816,-146.0,-84.0,0.005
15817,-141.0,-84.0,0.005
15818,-142.0,-84.0,0.005
15819,-133.0,-84.0,0.005
15820,-141.0,-84.0,0.005
15821,-134.0,-84.0,0.005
15822,-149.0,-84.0,0.005
15823,-141.0,-84.0,0.005
15824,-141.0,-84.0,0.005
15825,-145.0,-84.0,0.005
15826,-138.0,-84.0,0.005
15827,-135.0,-84.0,0.005
15828,-141.0,-84.0,0.005
15829,-142.0,-84.0,0.005
15830,-141.0,-84.0,0.005
15831,-145.0,-84.0,0.005
15832,-131.0,-84.0,0.005
15833,-133.0,-84.0,0.005
15834,-161.0,-84.0,0.005
15835,-158.0,-84.0,0.005
15836,-162.0,-84.0,0.005
15837,-142.0,-84.0,0.005
15838,-87.0,-84.0,0.005
15839,-152.0,-84.0,0.005
15840,-134.0,-84.0,0.005
15841,-153.0,-84.0,0.005
15842,-150.0,-84.0,0.005
15843,-133.0,-84.0,0.005
15844,-145.0,-84.0,0.005
15845,-147.0,-84.0,0.005
15846,-135.0,-84.0,0.005
15847,-140.0,-84.0,0.005
15848,-132.0,-84.0,0.005
15849,-144.0,-84.0,0.005
15850,-141.0,-84.0,0.005
15851,-132.0,-84.0,0.005
15852,-141.0,-84.0,0.005
15853,-140.0,-84.0,0.005
15854,-141.0,-84.0,0.005
15855,-133.0,-84.0,0.005
15856,-149.0,-84.0,0.005
15857,-136.0,-84.0,0.005
15858,-159.0,-84.0,0.005
15859,-158.0,-84.0,0.005
15860,-135.0,-84.0,0.005
15861,-162.0,-84.0,0.005
15862,-159.0,-84.0,0.005
15863,-133.0,-84.0,0.005
15864,-142.0,-84.0,0.005
15865,-133.0,-84.0,0.005
15866,-144.0,-84.0,0.005
15867,-141.0,-84.0,0.005
15868,-133.0,-84.0,0.005
15869,-149.0,-84.0,0.005
15870,-133.0,-84.0,0.005
15871,-141.0,-84.0,0.005
15872,-140.0,-84.0,0.005
15873,-134.0,-84.0,0.005
15874,-140.0,-84.0,0.005
15875,-142.0,-84.0,0.005
15876,-151.0,-84.0,0.005
15877,-140.0,-84.0,0.005
15878,-149.0,-84.0,0.005
15879,-140.0,-84.0,0.005
15880,-141.0,-84.0,0.005
15881,-140.0,-84.0,0.005
15882,-132.0,-84.0,0.005
15883,-142.0,-84.0,0.005
15884,-142.0,-84.0,0.005
15885,-150.0,-84.0,0.005
15886,-133.0,-84.0,0.005
15887,-152.0,-84.0,0.005
15888,-148.0,-84.0,0.005
15889,-145.0,-84.0,0.005
15890,-148.0,-84.0,0.005
15891,-140.0,-84.0,0.005
15892,-164.0,-84.0,0.005
15893,-132.0,-84.0,0.005
15894,-163.0,-84.0,0.005
15895,-157.0,-84.0,0.005
15896,-161.0,-84.0,0.005
15897,-130.0,-84.0,0.005
15898,-143.0,-84.0,0.005
15899,-158.0,-84.0,0.005
15900,-132.0,-84.0,0.005
15901,-133.0,-84.0,0.005
15902,-141.0,-84.0,0.005
15903,-141.0,-84.0,0.005
15904,-159.0,-84.0,0.005
15905,-142.0,-84.0,0.005
15906,-133.0,-84.0,0.005
15907,-133.0,-84.0,0.005
15908,-150.0,-84.0,0.005
15909,-141.0,-84.0,0.005
15910,-145.0,-84.0,0.005
15911,-141.0,-84.0,0.005
15912,-141.0,-84.0,0.005
15913,-134.0,-84.0,0.005
15914,-142.0,-84.0,0.005
15915,-141.0,-84.0,0.005
15916,-151.0,-84.0,0.005
15917,-143.0,-84.0,0.005
15918,-133.0,-84.0,0.005
15919,-149.0,-84.0,0.005
15920,-151.0,-84.0,0.005
15921,-142.0,-84.0,0.005
15922,-143.0,-84.0,0.005
15923,-149.0,-84.0,0.005
15924,-142.0,-84.0,0.005
15925,-144.0,-84.0,0.005
15926,-88.0,-84.0,0.005
15927,-140.0,-84.0,0.005
15928,-151.0,-84.0,0.005
15929,-131.0,-84.0,0.005
15930,-89.0,-84.0,0.005
15931,-158.0,-84.0,0.005
15932,-165.0,-84.0,0.005
15933,-132.0,-84.0,0.005
15934,-142.0,-84.0,0.005
15935,-151.0,-84.0,0.005
15936,-145.0,-84.0,0.005
15937,-131.0,-84.0,0.005
15938,-148.0,-84.0,0.005
15939,-141.0,-84.0,0.005
15940,-149.0,-84.0,0.005
15941,-139.0,-84.0,0.005
15942,-158.0,-84.0,0.005
15943,-134.0,-84.0,0.005
15944,-162.0,-84.0,0.005
15945,-131.0,-84.0,0.005
15946,-141.0,-84.0,0.005
15947,-145.0,-84.0,0.005
15948,-170.0,-84.0,0.005
15949,-148.0,-84.0,0.005
15950,-144.0,-84.0,0.005
15951,-145.0,-84.0,0.005
15952,-135.0,-84.0,0.005
15953,-88.0,-84.0,0.005
15954,-142.0,-84.0,0.005
15955,-144.0,-84.0,0.005
15956,-159.0,-84.0,0.005
15957,-132.0,-84.0,0.005
15958,-134.0,-84.0,0.005
15959,-133.0,-84.0,0.005
15960,-132.0,-84.0,0.005
15961,-142.0,-84.0,0.005
15962,-133.0,-84.0,0.005
15963,-142.0,-84.0,0.005
15964,-141.0,-84.0,0.005
15965,-133.0,-84.0,0.005
15966,-152.0,-84.0,0.005
15967,-158.0,-84.0,0.005
15968,-140.0,-84.0,0.005
15969,-148.0,-84.0,0.005
15970,-133.0,-84.0,0.005
15971,-135.0,-84.0,0.005
15972,-87.0,-84.0,0.005
15973,-140.0,-84.0,0.005
15974,-141.0,-84.0,0.005
15975,-140.0,-84.0,0.005
15976,-142.0,-84.0,0.005
15977,-147.0,-84.0,0.005
15978,-134.0,-84.0,0.005
15979,-150.0,-84.0,0.005
15980,-143.0,-84.0,0.005
15981,-154.0,-84.0,0.005
15982,-160.0,-84.0,0.005
15983,-134.0,-84.0,0.005
15984,-146.0,-84.0,0.005
15985,-151.0,-84.0,0.005
15986,-160.0,-84.0,0.005
15987,-131.0,-84.0,0.005
15988,-134.0,-84.0,0.005
15989,-134.0,-84.0,0.005
15990,-153.0,-84.0,0.005
15991,-158.0,-84.0,0.005
15992,-142.0,-84.0,0.005
15993,-150.0,-84.0,0.005
15994,-148.0,-84.0,0.005
15995,-165.0,-84.0,0.005
15996,-133.0,-84.0,0.005
15997,-131.0,-84.0,0.005
15998,-133.0,-84.0,0.005
15999,-141.0,-84.0,0.005
16000,-150.0,-84.0,0.005
16001,-148.0,-84.0,0.005
16002,-134.0,-84.0,0.005
16003,-132.0,-84.0,0.005
16004,-132.0,-84.0,0.005
16005,-138.0,-84.0,0.005
16006,-158.0,-84.0,0.005
16007,-133.0,-84.0,0.005
16008,-142.0,-84.0,0.005
16009,-131.0,-84.0,0.005
16010,-164.0,-84.0,0.005
16011,-133.0,-84.0,0.005
16012,-156.0,-84.0,0.005
16013,-141.0,-84.0,0.005
16014,-141.0,-84.0,0.005
16015,-134.0,-84.0,0.005
16016,-144.0,-84.0,0.005
16017,-133.0,-84.0,0.005
16018,-134.0,-84.0,0.005
16019,-141.0,-84.0,0.005
16020,-159.0,-84.0,0.005
16021,-145.0,-84.0,0.005
16022,-86.0,-84.0,0.005
16023,-150.0,-84.0,0.005
16024,-134.0,-84.0,0.005
16025,-138.0,-84.0,0.005
16026,-143.0,-84.0,0.005
16027,-145.0,-84.0,0.005
16028,-143.0,-84.0,0.005
16029,-140.0,-84.0,0.005
16030,-141.0,-84.0,0.005
16031,-149.0,-84.0,0.005
16032,-143.0,-84.0,0.005
16033,-139.0,-84.0,0.005
16034,-131.0,-84.0,0.005
16035,-134.0,-84.0,0.005
16036,-132.0,-84.0,0.005
16037,-161.0,-84.0,0.005
16038,-142.0,-84.0,0.005
16039,-132.0,-84.0,0.005
16040,-138.0,-84.0,0.005
16041,-141.0,-84.0,0.005
16042,-149.0,-84.0,0.005
16043,-142.0,-84.0,0.005
16044,-136.0,-84.0,0.005
16045,-137.0,-84.0,0.005
16046,-141.0,-84.0,0.005
16047,-142.0,-84.0,0.005
16048,-150.0,-84.0,0.005
16049,-141.0,-84.0,0.005
16050,-132.0,-84.0,0.005
16051,-132.0,-84.0,0.005
16052,-134.0,-84.0,0.005
16053,-141.0,-84.0,0.005
16054,-148.0,-84.0,0.005
16055,-135.0,-84.0,0.005
16056,-147.0,-84.0,0.005
16057,-140.0,-84.0,0.005
16058,-146.0,-84.0,0.005
16059,-159.0,-84.0,0.005
16060,-142.0,-84.0,0.005
16061,-156.0,-84.0,0.005
16062,-132.0,-84.0,0.005
16063,-141.0,-84.0,0.005
16064,-142.0,-84.0,0.005
16065,-142.0,-84.0,0.005
16066,-149.0,-84.0,0.005
16067,-159.0,-84.0,0.005
16068,-142.0,-84.0,0.005
16069,-145.0,-84.0,0.005
16070,-142.0,-84.0,0.005
16071,-141.0,-84.0,0.005
16072,-132.0,-84.0,0.005
16073,-168.0,-84.0,0.005
16074,-132.0,-84.0,0.005
16075,-158.0,-84.0,0.005
16076,-142.0,-84.0,0.005
16077,-142.0,-84.0,0.005
16078,-150.0,-84.0,0.005
16079,-140.0,-84.0,0.005
16080,-137.0,-84.0,0.005
16081,-142.0,-84.0,0.005
16082,-160.0,-84.0,0.005
16083,-145.0,-84.0,0.005
16084,-148.0,-84.0,0.005
16085,-141.0,-84.0,0.005
16086,-150.0,-84.0,0.005
16087,-142.0,-84.0,0.005
16088,-140.0,-84.0,0.005
16089,-134.0,-84.0,0.005
16090,-153.0,-84.0,0.005
16091,-147.0,-84.0,0.005
16092,-141.0,-84.0,0.005
16093,-142.0,-84.0,0.005
16094,-148.0,-84.0,0.005
16095,-157.0,-84.0,0.005
16096,-146.0,-84.0,0.005
16097,-135.0,-84.0,0.005
16098,-151.0,-84.0,0.005
16099,-149.0,-84.0,0.005
16100,-145.0,-84.0,0.005
16101,-161.0,-84.0,0.005
16102,-142.0,-84.0,0.005
16103,-142.0,-84.0,0.005
16104,-142.0,-84.0,0.005
16105,-159.0,-84.0,0.005
16106,-151.0,-84.0,0.005
16107,-145.0,-84.0,0.005
16108,-145.0,-84.0,0.005
16109,-87.0,-84.0,0.005
16110,-133.0,-84.0,0.005
16111,-135.0,-84.0,0.005
16112,-142.0,-84.0,0.005
16113,-141.0,-84.0,0.005
16114,-134.0,-84.0,0.005
16115,-142.0,-84.0,0.005
16116,-144.0,-84.0,0.005
16117,-152.0,-84.0,0.005
16118,-132.0,-84.0,0.005
16119,-132.0,-84.0,0.005
16120,-149.0,-84.0,0.005
16121,-132.0,-84.0,0.005
16122,-145.0,-84.0,0.005
16123,-147.0,-84.0,0.005
16124,-134.0,-84.0,0.005
16125,-90.0,-84.0,0.005
16126,-152.0,-84.0,0.005
16127,-138.0,-84.0,0.005
16128,-150.0,-84.0,0.005
16129,-142.0,-84.0,0.005
16130,-134.0,-84.0,0.005
16131,-146.0,-84.0,0.005
16132,-135.0,-84.0,0.005
16133,-142.0,-84.0,0.005
16134,-141.0,-84.0,0.005
16135,-144.0,-84.0,0.005
16136,-134.0,-84.0,0.005
16137,-133.0,-84.0,0.005
16138,-197.0,-84.0,0.005
16139,-151.0,-84.0,0.005
16140,-88.0,-84.0,0.005
16141,-148.0,-84.0,0.005
16142,-163.0,-84.0,0.005
16143,-141.0,-84.0,0.005
16144,-151.0,-84.0,0.005
16145,-151.0,-84.0,0.005
16146,-152.0,-84.0,0.005
16147,-136.0,-84.0,0.005
16148,-142.0,-84.0,0.005
16149,-149.0,-84.0,0.005
16150,-145.0,-84.0,0.005
16151,-142.0,-84.0,0.005
16152,-134.0,-84.0,0.005
16153,-146.0,-84.0,0.005
16154,-150.0,-84.0,0.005
16155,-132.0,-84.0,0.005
16156,-146.0,-84.0,0.005
16157,-146.0,-84.0,0.005
16158,-158.0,-84.0,0.005
16159,-142.0,-84.0,0.005
16160,-148.0,-84.0,0.005
16161,-145.0,-84.0,0.005
16162,-142.0,-84.0,0.005
16163,-141.0,-84.0,0.005
16164,-133.0,-84.0,0.005
16165,-133.0,-84.0,0.005
16166,-133.0,-84.0,0.005
16167,-140.0,-84.0,0.005
16168,-162.0,-84.0,0.005
16169,-142.0,-84.0,0.005
16170,-142.0,-84.0,0.005
16171,-142.0,-84.0,0.005
16172,-142.0,-84.0,0.005
16173,-140.0,-84.0,0.005
16174,-161.0,-84.0,0.005
16175,-133.0,-84.0,0.005
16176,-142.0,-84.0,0.005
16177,-150.0,-84.0,0.005
16178,-142.0,-84.0,0.005
16179,-135.0,-84.0,0.005
16180,-147.0,-84.0,0.005
16181,-141.0,-84.0,0.005
16182,-151.0,-84.0,0.005
16183,-134.0,-84.0,0.005
16184,-142.0,-84.0,0.005
16185,-142.0,-84.0,0.005
16186,-134.0,-84.0,0.005
16187,-141.0,-84.0,0.005
16188,-146.0,-84.0,0.005
16189,-134.0,-84.0,0.005
16190,-132.0,-84.0,0.005
16191,-132.0,-84.0,0.005
16192,-144.0,-84.0,0.005
16193,-141.0,-84.0,0.005
16194,-159.0,-84.0,0.005
16195,-141.0,-84.0,0.005
16196,-135.0,-84.0,0.005
16197,-148.0,-84.0,0.005
16198,-143.0,-84.0,0.005
16199,-146.0,-84.0,0.005
16200,-133.0,-84.0,0.005
16201,-160.0,-84.0,0.005
16202,-151.0,-84.0,0.005
16203,-142.0,-84.0,0.005
16204,-133.0,-84.0,0.005
16205,-140.0,-84.0,0.005
16206,-141.0,-84.0,0.005
16207,-159.0,-84.0,0.005
16208,-132.0,-84.0,0.005
16209,-141.0,-84.0,0.005
16210,-86.0,-84.0,0.005
16211,-142.0,-84.0,0.005
16212,-142.0,-84.0,0.005
16213,-142.0,-84.0,0.005
16214,-134.0,-84.0,0.005
16215,-146.0,-84.0,0.005
16216,-140.0,-84.0,0.005
16217,-133.0,-84.0,0.005
16218,-142.0,-84.0,0.005
16219,-133.0,-84.0,0.005
16220,-144.0,-84.0,0.005
16221,-142.0,-84.0,0.005
16222,-139.0,-84.0,0.005
16223,-140.0,-84.0,0.005
16224,-149.0,-84.0,0.005
16225,-141.0,-84.0,0.005
16226,-143.0,-84.0,0.005
16227,-149.0,-84.0,0.005
16228,-144.0,-84.0,0.005
16229,-142.0,-84.0,0.005
16230,-141.0,-84.0,0.005
16231,-149.0,-84.0,0.005
16232,-142.0,-84.0,0.005
16233,-87.0,-84.0,0.005
16234,-141.0,-84.0,0.005
16235,-148.0,-84.0,0.005
16236,-163.0,-84.0,0.005
16237,-144.0,-84.0,0.005
16238,-149.0,-84.0,0.005
16239,-141.0,-84.0,0.005
16240,-159.0,-84.0,0.005
16241,-134.0,-84.0,0.005
16242,-142.0,-84.0,0.005
16243,-136.0,-84.0,0.005
16244,-163.0,-84.0,0.005
16245,-141.0,-84.0,0.005
16246,-142.0,-84.0,0.005
16247,-143.0,-84.0,0.005
16248,-162.0,-84.0,0.005
16249,-133.0,-84.0,0.005
16250,-147.0,-84.0,0.005
16251,-141.0,-84.0,0.005
16252,-133.0,-84.0,0.005
16253,-147.0,-84.0,0.005
16254,-132.0,-84.0,0.005
16255,-132.0,-84.0,0.005
16256,-142.0,-84.0,0.005
16257,-159.0,-84.0,0.005
16258,-89.0,-84.0,0.005
16259,-142.0,-84.0,0.005
16260,-162.0,-84.0,0.005
16261,-142.0,-84.0,0.005
16262,-143.0,-84.0,0.005
16263,-89.0,-84.0,0.005
16264,-137.0,-84.0,0.005
16265,-142.0,-84.0,0.005
16266,-158.0,-84.0,0.005
16267,-141.0,-84.0,0.005
16268,-142.0,-84.0,0.005
16269,-142.0,-84.0,0.005
16270,-150.0,-84.0,0.005
16271,-142.0,-84.0,0.005
16272,-141.0,-84.0,0.005
